HEGEMONY dominance over a certain area
HERETIC a person who holds unorthodox opinions in any field (not merely religion)
ICONOCLAST somebody who attacks cherished beliefs or institutions
ICONOCLASTIC defying tradition or convention
IDIOSYNCRASY a behavioral attribute that is distinctive and peculiar to an individual
IGNOBLE dishonorable
IGNOMINIOUS (used of conduct or character) deserving or bringing disgrace or shame
IMMUTABLE not able to be changed
IMPARTIAL free from undue bias or preconceived opinions
IMPERTINENT being disrespectful; improperly forward or bold
IMPLACABLE incapable of making less angry or hostile
IMPLAUSIBLE describing a statement that is not believable
IMPRUDENT not wise
IMPUDENT improperly forward or bold
INCISIVE having or demonstrating ability to recognize or draw fine distinctions
INCONGRUOUS lacking in harmony or compatibility or appropriateness
INCORRIGIBLE impervious to correction by punishment
INDECOROUS not in keeping with accepted standards of what is right or proper in polite
INDIFFERENCE the trait of seeming not to care
INEXORABLE impossible to stop or prevent
INGENUOUS to be na��ve and innocent
INGRATIATE gain favor with somebody by deliberate efforts
INIMICAL hostile (usually describes conditions or environments)
INNOCUOUS harmless and doesn't produce any ill effects
INSCRUTABLE not easily understood; unfathomable
INSIDIOUS working in a subtle but destructive way
INSOLENT rude and arrogant
INTIMATE to suggest something subtly
INTRANSIGENT unwilling to change one's beliefs or course of action
INTREPID fearless
INVETERATE habitual
INVOLVED complicated, and difficult to comprehend
IRREVOCABLE incapable of being retracted or revoked
ITINERANT traveling from place to place to work
JINGOISM fanatical patriotism
JOVIAL full of or showing high-spirited merriment
JUBILANT full of high-spirited delight because of triumph or success
JUXTAPOSE place side by side
LACONIC one who says very few words
LAMBAST criticize severely or angrily
LANGUID not inclined towards physical exertion or effort; slow and relaxed
LARGESS extreme generosity and giving
LAUDABLE worthy of high praise
LIONIZE assign great social importance to
MAGNANIMOUS noble and generous in spirit, especially towards a rival or someone less
MAINTAIN to assert
MALADROIT clumsy
MAVERICK someone who exhibits great independence in thought and action
MAWKISH overly sentimental to the point that it is disgusting
MENDACITY the tendency to be untruthful
MERCURIAL (of a person) prone to unexpected and unpredictable changes in mood
METICULOUS marked by extreme care in treatment of details
MISCONSTRUE interpret in the wrong way
MITIGATE make less severe or harsh
MITIGATE lessen the severity of an offense
MOLLIFY to make someone angry less angry; placate
MUNDANE repetitive and boring; not spiritual
MUNDANE relating to the ordinary world
MUNIFICENT very generous
MYOPIC lacking foresight or imagination
MYRIAD a large indefinite number
NEGLIGIBLE so small as to be meaningless; insignificant
NONPLUSSED unsure how to act or respond
NUANCE a subtle difference in meaning or opinion or attitude
OBSCURE make unclear
OBSCURE known by only a few
OBSEQUIOUS attentive in an ingratiating or servile manner; attempting to win favor from
OPAQUE not clearly understood or expressed
OPULENCE wealth as evidenced by sumptuous living
OSTENTATIOUS intended to attract notice and impress others; tawdry or vulgar
OSTRACIZE exclude from a community or group
PANACHE distinctive and stylish elegance
PAROCHIAL narrowly restricted in scope or outlook
PARSIMONIOUS extremely frugal; miserly
PEDANTIC marked by a narrow focus on or display of learning especially its trivial aspects
PEDESTRIAN lacking imagination
PEJORATIVE expressing disapproval (usu. refers to a term)
PERFIDY an act of deliberate betrayal; a breach of a trust
PERNICIOUS exceedingly harmful; working or spreading in a hidden and injurious way
PETULANT easily irritated or annoyed
PLACATE cause to be more favorably inclined; gain the good will of
PLATITUDE a trite or obvious remark
POIGNANT emotionally touching
POLEMIC a strong verbal or written attack on someone or something.
POSIT assume as fact
PRAGMATIC guided by practical experience and observation rather than theory
PRECIPITOUS done with very great haste and without due deliberation
PRECLUDE keep from happening or arising; make impossible
PRECOCIOUS characterized by or characteristic of exceptionally early development or maturity
PREDILECTION a strong liking
PRESCIENCE the power to foresee the future
PREVARICATE to speak in an evasive way
PRODIGAL rashly or wastefully extravagant
PRODIGIOUS so great in size or force or extent as to elicit awe
PROFLIGATE spending money recklessly or wastefully
PROFLIGATE someone who spends money recklessly or wastefully
PROLIFIC intellectually productive
PROPITIOUS presenting favorable circumstances; likely to result in or show signs of success
PROVINCIAL characteristic of the a limited perspective; not fashionable or sophisticated
PUNDIT someone who has been admitted to membership in a scholarly field
QUALIFY to be legally competent or capable
QUALIFY to make less severe; to limit (a statement)
QUERULOUS habitually complaining
QUOTIDIAN found in the ordinary course of events
RAVENOUS extremely hungry; devouring or craving food in great quantities
REBUKE criticize severely or angrily; censure
RECONCILE make (one thing) compatible with (another)
RECONDITE difficult to penetrate; incomprehensible to one of ordinary understanding or
REFRACTORY stubbornly resistant to authority or control
REFUTE prove to be false or incorrect
REPROACH to express criticism towards
REPUDIATE reject as untrue or unfounded
RESCIND cancel officially
RESTIVE restless
RESURGENT rising again as to new life and vigor
RETICENT reluctant to draw attention to yourself; temperamentally disinclined to talk
REVERENT feeling or showing profound respect or veneration
RUDIMENTARY being in the earliest stages of development; being or involving basic facts or
RUSTIC characteristic of rural life; awkwardly simple and provincial
SANCTION give authority or permission to
SANCTION a legal penalty for a forbidden action
SCRUPULOUS characterized by extreme care and great effort
SCRUPULOUS having a sense of right and wrong; principled
SOPORIFIC inducing mental lethargy; sleep inducing
SPECIOUS based on pretense; deceptively pleasing
SPECIOUS plausible but false
SPORADIC recurring in scattered and irregular or unpredictable instances
SPURIOUS plausible but false
STAUNCH firm and dependable especially in loyalty
STRINGENT demanding strict attention to rules and procedures
SUBSUME contain or include
SUBSUME consider (an instance of something) as part of a general rule or principle
SUBVERSIVE in opposition to a civil authority or government
SULLEN showing a brooding ill humor
SUPERFLUOUS serving no useful purpose
SUPERFLUOUS more than is needed, desired, or required
SUPPLANT take the place or move into the position of
SYCOPHANT a person who tries to please someone in order to gain a personal advantage
TACITURN habitually reserved and uncommunicative
TANTAMOUNT being essentially equal to something
TEMPERANCE the trait of avoiding excesses
TEMPERED moderated in effect
TENACIOUS stubbornly unyielding
TIMOROUS timid by nature or revealing fear and nervousness
TORPOR inactivity resulting from lethargy and lack of vigor or energy
TORTUOUS marked by repeated turns and bends; not straightforward
TRACTABLE readily reacting to suggestions and influences; easily managed (controlled or
TRANSIENT lasting a very short time
TRAVESTY an absurd presentation of something; a mockery
TREACHEROUS tending to betray
TREACHEROUS dangerously unstable and unpredictable
TRITE repeated too often; overfamiliar through overuse
TRUNCATE reduce the length of something
UNDERMINE to weaken (usually paired with an abstract term)
UNDERSCORE give extra weight to (a communication)
UNEQUIVOCAL admitting of no doubt or misunderstanding; having only one meaning or
UNSCRUPULOUS without scruples or principles
UPBRAID to reproach; to scold
VACILLATE be undecided about something; waver between conflicting positions or courses of
VEHEMENT marked by extreme intensity of emotions or convictions
VENALITY the condition of being susceptible to bribes or corruption
VENERATE to respect deeply
VERACIOUS truthful
VILIFY spread negative information about
VINDICATE to clear of accusation, blame, suspicion, or doubt with supporting arguments or proof
VOCIFEROUS conspicuously and offensively loud; given to vehement outcry
VOLUBILITY the quality of talking or writing easily and continuously
WANTING lacking
WINSOME charming in a childlike or naive way
ABOVEBOARD open and honest
